11985,2015,honda,accord,excellent,93000
23990,2013,toyota,tacoma,good,58814
5500,2009,honda,accord,excellent,190000
12500,2015,honda,accord,excellent,160000
4350,2009,honda,civic,excellent,158000
7495,2010,honda,accord,good,172000
2899,2005,subaru,outback,fair,168000
27590,2014,toyota,tundra,good,82764
9995,2011,subaru,outback,excellent,137000
15990,2017,honda,civic,good,15635
11990,2014,honda,civic,good,78977
7000,2012,honda,civic,excellent,190000
4899,2001,subaru,outback,excellent,112000
32990,2018,subaru,wrx,good,14629
32990,2016,toyota,4runner,good,30684
1600,2000,honda,accord,good,140000
11985,2015,honda,accord,excellent,93000
6499,2008,toyota,rav4,excellent,177000
31590,2017,toyota,tacoma,good,9970
5995,2010,honda,civic,good,145547
3299,2005,honda,civic,excellent,190000
4799,2009,honda,civic,excellent,172000
5999,2009,honda,accord,excellent,182000
18999,2014,toyota,tundra,excellent,255000
3800,2004,honda,civic,excellent,164000
25990,2019,toyota,tacoma,good,11725
3700,2007,subaru,forester,good,121000
28990,2013,toyota,tundra,good,50979
11495,2014,honda,accord,excellent,124000
500,2001,honda,civic,fair,164000
6800,2010,honda,civic,good,84000
5200,2008,honda,civic,excellent,116000
3900,2006,honda,accord,good,204000
16590,2014,honda,civic,good,17761
41590,2019,toyota,4runner,good,16500
3800,2007,subaru,outback,excellent,160000
36590,2017,toyota,tundra,good,34031
2800,2004,honda,civic,excellent,150
34990,2017,toyota,tacoma,good,18093
16999,2011,subaru,wrx,good,115152
24999,2013,subaru,wrx,good,51714
13800,2015,honda,accord,good,90400
40990,2019,toyota,4runner,good,19599
5800,2009,honda,accord,good,146100
23990,2013,toyota,tundra,good,69618
4500,2009,honda,accord,excellent,155000
10000,2013,honda,civic,excellent,103000
2000,2002,honda,civic,excellent,207000
4499,2007,honda,accord,excellent,160000
6495,2010,honda,accord,good,126200
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
2200,2001,honda,civic,good,222000
4200,2008,subaru,outback,excellent,162000
4995,2006,honda,accord,excellent,138000
750,2005,subaru,outback,fair,250000
31990,2012,toyota,tundra,good,24955
28990,2018,toyota,tacoma,good,17117
12499,2013,honda,accord,excellent,108000
11999,2013,honda,accord,excellent,85000
3300,2005,subaru,outback,excellent,180000
7000,2004,subaru,forester,excellent,52000
23990,2013,toyota,tacoma,good,58814
8200,2013,subaru,forester,excellent,124000
27590,2014,toyota,tundra,good,82764
35990,2019,subaru,wrx,good,3031
4200,2008,subaru,forester,good,120000
32990,2016,toyota,4runner,good,30684
6000,2010,honda,accord,good,121000
39590,2017,toyota,tundra,good,19725
31590,2017,toyota,tacoma,good,9970
400,2001,honda,accord,fair,128000
2200,2002,honda,civic,excellent,207000
28990,2013,toyota,tundra,good,50979
6995,2009,subaru,outback,good,111000
6425,2010,subaru,forester,good,169000
7775,2009,subaru,forester,good,107000
13800,2015,honda,accord,good,90400
14900,2016,honda,accord,excellent,47200
9995,2011,subaru,outback,excellent,137000
31990,2015,toyota,4runner,good,35097
34990,2017,toyota,tacoma,good,18093
3500,2007,honda,civic,good,162000
17200,2016,toyota,rav4,excellent,52000
28990,2013,toyota,tundra,good,23490
2350,2002,honda,civic,good,103000
4800,2009,honda,accord,excellent,160000
4450,2007,honda,accord,excellent,160000
4600,2005,honda,civic,good,145000
28990,2018,toyota,tacoma,good,17117
6000,2007,subaru,outback,excellent,180000
4000,2000,subaru,outback,excellent,70000
31990,2012,toyota,tundra,good,24955
2000,2006,subaru,forester,fair,205000
34990,2017,toyota,tacoma,good,18093
28990,2013,toyota,tundra,good,23490
2995,2003,honda,accord,good,202000
16990,2018,honda,civic,good,22094
20990,2012,toyota,tundra,good,94943
10000,2014,honda,accord,excellent,138000
5999,2012,honda,civic,good,113500
9100,2006,toyota,4runner,excellent,149000
5200,2009,honda,civic,excellent,113000
2900,2004,honda,civic,good,180000
10000,2011,subaru,forester,excellent,166000
9200,2005,toyota,4runner,good,158000
1500,2000,honda,accord,fair,189000
7995,2010,subaru,forester,excellent,82000
9500,2006,subaru,forester,excellent,77000
5200,2009,honda,civic,excellent,113000
5750,2009,honda,accord,excellent,118000
1400,2003,honda,accord,good,204280
31990,2018,subaru,wrx,good,18328
16590,2014,toyota,tacoma,good,101812
25590,2017,toyota,tacoma,good,14851
6300,2009,honda,accord,good,116000
1900,2001,subaru,outback,good,240000
7995,2012,honda,civic,excellent,110000
2950,2004,honda,accord,excellent,172000
2500,2000,honda,accord,excellent,180000
2400,2000,honda,accord,excellent,164000
39590,2019,toyota,4runner,good,9291
14990,2014,honda,civic,good,28055
800,2002,honda,accord,fair,175000
4600,2005,subaru,outback,good,135000
3000,2005,subaru,outback,good,203000
5000,2007,honda,accord,excellent,104000
8975,2007,toyota,rav4,excellent,97000
6950,2002,honda,accord,excellent,71000
4500,2007,honda,accord,good,150000
12900,2016,honda,accord,good,112000
2950,2004,honda,accord,good,167000
2250,2004,subaru,forester,good,200000
11975,2010,toyota,rav4,excellent,60000
5975,2005,honda,civic,excellent,81000
14590,2012,subaru,forester,good,74632
5995,2008,honda,civic,good,108000
4500,2005,honda,accord,good,157000
27990,2013,toyota,tundra,good,70110
30990,2017,subaru,wrx,good,20012
31990,2019,toyota,tacoma,good,18916
25990,2017,toyota,rav4,good,48931
6300,2009,honda,civic,excellent,97000
5800,2010,honda,civic,excellent,127000
10000,2013,honda,accord,good,104000
4900,2008,subaru,forester,excellent,154000
5200,2011,honda,accord,good,141000
23990,2013,toyota,tundra,good,69618
4000,2008,honda,civic,excellent,240000
28990,2014,toyota,tundra,good,36114
28590,2017,toyota,tacoma,good,8194
40990,2017,toyota,tundra,good,40570
3550,2005,honda,civic,good,182000
27590,2016,toyota,tacoma,good,24849
8995,2010,subaru,forester,good,110038
23990,2013,toyota,tacoma,good,58814
3995,2007,honda,accord,good,140000
29990,2012,toyota,tundra,good,35474
6200,2009,honda,accord,good,135000
2500,2002,honda,accord,excellent,206000
2495,2000,honda,civic,good,160000
31990,2012,toyota,tundra,good,24955
4500,2004,toyota,rav4,good,172000
13450,2016,honda,civic,excellent,46000
27990,2017,toyota,tacoma,good,12502
4200,2004,honda,accord,excellent,161000
28990,2013,toyota,tundra,good,50979
5495,2015,honda,civic,excellent,190000
3495,2007,honda,accord,good,140000
4995,2007,honda,accord,good,130000
36990,2016,toyota,tundra,good,19009
34990,2017,toyota,tacoma,good,18093
30990,2016,toyota,4runner,good,42068
4900,2009,honda,civic,excellent,137000
29990,2019,toyota,tacoma,good,6619
2999,2003,toyota,rav4,fair,116000
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
40990,2017,toyota,tundra,good,40570
47990,2019,toyota,tundra,good,11648
4900,2009,honda,civic,excellent,137000
6500,2013,honda,civic,excellent,62000
7400,2008,toyota,tacoma,excellent,158000
28990,2018,toyota,tacoma,good,12719
23990,2013,toyota,tacoma,good,58814
20999,2019,honda,accord,excellent,13671
6000,2008,honda,accord,good,180000
8395,2013,honda,civic,excellent,108500
1000,2002,honda,civic,excellent,140000
39590,2017,toyota,tundra,good,19725
4900,2009,honda,civic,excellent,137000
27990,2018,toyota,rav4,excellent,23500
27990,2017,toyota,tacoma,good,12502
27590,2014,toyota,tundra,good,82764
20999,2019,honda,accord,excellent,13671
26590,2019,toyota,tacoma,good,1197
5000,2009,honda,civic,excellent,137000
36590,2019,toyota,tundra,good,13045
43990,2019,toyota,tacoma,good,6653
20999,2019,honda,accord,excellent,13671
28990,2013,toyota,tundra,good,23490
42990,2020,toyota,4runner,good,6134
28590,2018,toyota,tacoma,good,17553
28990,2018,toyota,tacoma,good,12719
27990,2017,toyota,tacoma,good,12502
15990,2015,honda,civic,good,56947
4200,2004,toyota,tacoma,excellent,200000
28590,2018,toyota,tacoma,good,17553
20590,2011,toyota,tacoma,good,47774
2650,2002,honda,civic,good,146000
8000,2012,honda,civic,excellent,101000
10500,2011,toyota,tundra,good,140000
30990,2016,toyota,4runner,good,42068
40990,2019,toyota,tundra,good,13869
8900,2010,toyota,tacoma,good,174000
6900,2014,honda,accord,good,213000
31990,2014,toyota,tundra,good,56023
6500,2010,honda,accord,good,162000
4550,2006,subaru,outback,excellent,124000
3950,2003,honda,civic,excellent,135600
7800,2011,toyota,tacoma,good,108000
28990,2018,toyota,tacoma,good,77750
29990,2019,toyota,tacoma,good,6619
31990,2016,toyota,4runner,good,21066
3950,2003,honda,civic,excellent,135600
10990,2012,honda,civic,good,83311
33990,2016,toyota,4runner,good,26416
27990,2013,toyota,tundra,good,70110
24990,2017,subaru,wrx,good,22593
28590,2017,toyota,tacoma,good,8194
25990,2016,toyota,tundra,good,75181
27990,2019,toyota,tacoma,good,7607
4900,2009,honda,accord,good,114500
4550,2006,subaru,outback,excellent,124000
20990,2013,toyota,tacoma,good,37181
40990,2017,toyota,tundra,good,40570
23990,2013,toyota,tacoma,good,58814
19990,2014,honda,civic,good,38224
6900,2008,toyota,tundra,fair,280000
29990,2012,toyota,tundra,good,35474
4250,2006,honda,civic,good,119000
3750,2006,honda,accord,excellent,158000
9000,2006,toyota,tacoma,good,299000
32990,2018,subaru,wrx,good,14629
31590,2017,toyota,tacoma,good,9970
4550,2006,subaru,outback,excellent,124000
24990,2017,toyota,tacoma,good,17970
15990,2013,toyota,rav4,good,63500
5800,2004,toyota,4runner,excellent,230000
47990,2019,toyota,tundra,good,11648
43590,2019,toyota,4runner,good,19599
22990,2012,toyota,tundra,good,102268
38990,2017,toyota,tundra,good,19729
4550,2006,subaru,outback,excellent,124000
11990,2012,honda,civic,good,60037
1500,2000,honda,accord,fair,159000
10000,2009,toyota,tacoma,good,83000
10800,2014,honda,civic,excellent,49000
28990,2018,toyota,tacoma,good,12719
9995,2011,honda,accord,excellent,91938
36590,2017,toyota,tundra,good,34031
14000,2004,toyota,tundra,good,170000
27590,2016,toyota,tacoma,good,24849
30990,2016,toyota,4runner,good,42068
27990,2017,toyota,tacoma,good,12502
15590,2014,honda,accord,good,100590
1500,2000,honda,accord,fair,159000
28990,2013,toyota,tundra,good,23490
29590,2016,toyota,tacoma,good,33290
17500,2010,toyota,tundra,good,65000
27590,2016,toyota,tacoma,good,24849
34000,2017,toyota,tundra,excellent,42300
1800,2011,honda,civic,excellent,130000
20990,2012,toyota,tundra,good,94943
3990,2011,honda,civic,excellent,160000
3700,2007,honda,civic,good,152000
6700,2007,honda,civic,good,87500
3500,2007,toyota,rav4,excellent,200000
15000,2008,toyota,tundra,fair,225000
3990,2011,honda,civic,excellent,160000
31990,2016,toyota,4runner,good,21066
13500,2012,toyota,tundra,good,235000
4675,2006,honda,accord,excellent,198000
2999,2003,toyota,rav4,fair,116000
7000,2009,toyota,tacoma,excellent,206000
29590,2016,toyota,tacoma,good,33290
40990,2019,toyota,tundra,good,13869
9995,2011,honda,accord,excellent,91938
3995,2007,subaru,forester,excellent,139000
28590,2017,toyota,tacoma,good,8194
11500,2001,toyota,tacoma,excellent,101000
2900,2009,honda,accord,good,141000
4000,2006,honda,accord,good,174000
31990,2014,toyota,tundra,good,56023
11500,2001,toyota,tacoma,excellent,101000
31990,2015,toyota,4runner,good,35097
12590,2012,honda,civic,good,60037
7400,2008,toyota,tacoma,excellent,158000
4499,2007,subaru,outback,excellent,150000
27590,2016,toyota,tacoma,good,24849
38990,2017,toyota,tundra,good,19729
23990,2013,toyota,tacoma,good,58814
20999,2019,honda,accord,excellent,13671
4200,2001,toyota,4runner,good,235000
26999,2016,toyota,4runner,excellent,77000
27590,2014,toyota,tundra,good,82764
9500,2013,honda,accord,excellent,163000
18750,2013,toyota,4runner,excellent,132000
3250,2005,honda,accord,excellent,179000
29590,2016,toyota,tacoma,good,33290
28590,2017,toyota,tacoma,good,8194
33990,2016,toyota,4runner,good,26416
27990,2013,toyota,tundra,good,70110
8000,2003,toyota,tacoma,good,123000
34990,2020,subaru,wrx,good,10999
40990,2017,toyota,tundra,good,40570
3477,2005,honda,accord,good,181000
23990,2013,toyota,tacoma,good,58814
7500,2006,toyota,4runner,excellent,136000
4500,2008,honda,civic,excellent,81000
37990,2019,toyota,4runner,good,11651
32990,2018,subaru,wrx,good,14629
19990,2014,honda,civic,good,38224
15990,2014,honda,civic,good,17761
38990,2017,toyota,tundra,good,19729
3200,2002,honda,civic,good,94000
27990,2017,toyota,tacoma,good,12502
27590,2014,toyota,tundra,good,82764
30990,2016,toyota,4runner,good,42068
26590,2019,toyota,tacoma,good,1197
30990,2017,subaru,wrx,good,20012
31590,2018,toyota,tacoma,good,23725
28990,2013,toyota,tundra,good,23490
6500,2014,honda,civic,good,132000
20590,2011,toyota,tacoma,good,47774
40990,2017,toyota,tundra,good,40570
18600,2017,honda,accord,excellent,21200
29990,2019,toyota,tacoma,good,6619
27990,2013,toyota,tundra,good,70110
8500,2000,toyota,tundra,excellent,200000
12590,2012,honda,civic,good,60037
38990,2017,toyota,tundra,good,19729
13990,2011,toyota,tacoma,good,88033
28990,2018,toyota,tacoma,good,12719
19990,2014,honda,civic,good,38224
27990,2017,toyota,tacoma,good,12502
3000,2000,toyota,tacoma,good,200000
41590,2018,toyota,tundra,good,35336
26590,2019,toyota,tacoma,good,1197
16590,2014,honda,civic,good,17761
43990,2019,toyota,tacoma,good,6653
28990,2013,toyota,tundra,good,23490
31995,2016,toyota,tundra,good,103705
6995,2007,honda,civic,good,196026
18995,2013,toyota,tacoma,good,166509
9000,2003,subaru,wrx,excellent,65000
20590,2011,toyota,tacoma,good,47774
9900,2013,honda,civic,excellent,92000
7950,2006,toyota,tundra,good,199500
1000,2003,honda,civic,fair,125000
16590,2014,toyota,tacoma,good,101812
3999,2004,honda,civic,good,45000
4500,2009,honda,civic,excellent,110000
39590,2019,toyota,4runner,good,9291
4000,2008,honda,civic,excellent,133000
7400,2008,toyota,tacoma,excellent,158000
29590,2016,toyota,tacoma,good,33290
40990,2019,toyota,tundra,good,13869
3900,2010,honda,civic,excellent,170
6000,2014,honda,civic,good,101000
9495,2013,toyota,tacoma,excellent,149950
28590,2017,toyota,tacoma,good,8194
3200,2002,subaru,wrx,good,190000
8500,2011,honda,accord,good,96000
6995,2012,honda,civic,good,118000
12800,2014,honda,accord,good,67700
12299,2006,toyota,tundra,excellent,93000
5600,2006,honda,civic,good,137000
10990,2014,toyota,tundra,good,260000
1000,2002,honda,civic,good,170000
31995,2016,toyota,tundra,good,103705
12750,2010,toyota,tundra,excellent,285000
28500,2015,toyota,tacoma,excellent,40500
9600,2012,honda,civic,excellent,32500
3999,2005,honda,accord,good,172000
5000,2000,toyota,tacoma,good,251000
1450,2004,honda,civic,fair,272000
1234,2008,honda,accord,good,9000
16995,2014,honda,civic,good,100541
14995,2008,toyota,tacoma,good,153817
6995,2007,honda,civic,good,196026
18995,2013,toyota,tacoma,good,166509
17995,2010,toyota,tacoma,good,113695
16995,2012,toyota,4runner,good,160152
23995,2015,toyota,tundra,good,128415
2500,2005,honda,civic,good,179000
9500,2005,toyota,tacoma,excellent,165000
12750,2010,toyota,tundra,excellent,285000
31995,2016,toyota,tundra,good,103705
16995,2014,honda,civic,good,100541
14995,2008,toyota,tacoma,good,153817
4500,2010,honda,accord,excellent,98000
10900,2012,honda,civic,excellent,70000
6500,2010,honda,accord,good,162000
16999,2017,toyota,rav4,excellent,29000
29590,2016,toyota,tacoma,good,33290
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
2950,2006,honda,civic,good,190000
12590,2012,honda,civic,good,60037
10900,2012,honda,civic,excellent,70000
3700,2006,honda,civic,excellent,187000
6499,2007,subaru,outback,excellent,93000
34990,2017,toyota,4runner,good,23259
40990,2017,toyota,tundra,good,40570
24990,2017,toyota,tacoma,good,17970
28990,2014,toyota,tundra,good,36114
8899,2010,toyota,rav4,excellent,83000
19990,2014,honda,civic,good,38224
15990,2014,honda,civic,good,17761
32990,2018,subaru,wrx,good,14629
40990,2019,toyota,4runner,good,19599
38990,2017,toyota,tundra,good,19729
10900,2012,honda,civic,excellent,70000
27990,2017,toyota,tacoma,good,12502
7500,2004,toyota,tacoma,good,175000
27590,2014,toyota,tundra,good,82764
26590,2019,toyota,tacoma,good,1197
30990,2017,subaru,wrx,good,20012
8899,2010,toyota,rav4,excellent,83000
18000,2013,toyota,tacoma,excellent,145000
37990,2019,toyota,4runner,good,11651
14495,2013,toyota,4runner,excellent,145000
10995,2017,honda,accord,good,70000
9500,2009,toyota,tundra,good,130000
9700,2007,toyota,tundra,excellent,157000
20590,2011,toyota,tacoma,good,47774
11499,2011,subaru,wrx,excellent,143000
5400,2011,honda,civic,good,82000
5999,2004,honda,accord,excellent,143210
15990,2014,honda,civic,good,17761
4600,2004,honda,accord,excellent,117500
4400,2012,honda,accord,good,121500
11000,2000,toyota,4runner,good,162000
995,2006,honda,accord,excellent,164000
1195,2007,honda,civic,excellent,97000
1795,2010,honda,civic,excellent,123000
27990,2020,subaru,wrx,good,6191
5988,2012,honda,accord,excellent,111464
12590,2012,honda,civic,good,60037
3995,2006,honda,civic,good,174000
28990,2017,toyota,tacoma,good,27378
31990,2014,toyota,tundra,good,56023
400,2009,honda,accord,fair,48000
3350,2003,honda,civic,excellent,156000
6900,2013,honda,civic,excellent,153000
2700,2001,toyota,rav4,excellent,270000
3800,2007,honda,civic,good,161000
30990,2016,toyota,4runner,good,42068
28990,2014,toyota,tundra,good,36114
23990,2013,toyota,tundra,good,69618
3000,2008,honda,civic,good,290000
1800,2019,toyota,tacoma,excellent,1
19488,2017,honda,accord,excellent,28247
28590,2017,toyota,tacoma,good,8194
23990,2017,subaru,wrx,good,25182
12000,2016,honda,civic,good,67000
31500,2018,toyota,tacoma,excellent,47000
27590,2016,toyota,tacoma,good,24849
29990,2012,toyota,tundra,good,35474
24990,2017,toyota,tacoma,good,17970
12000,2015,honda,accord,excellent,66000
31990,2012,toyota,tundra,good,24955
1300,2007,honda,civic,good,273000
10500,2014,honda,accord,excellent,145000
27990,2017,toyota,tacoma,good,12502
28990,2013,toyota,tundra,good,50979
9900,2013,honda,civic,excellent,92000
23990,2017,toyota,tacoma,good,22239
19990,2017,honda,accord,good,28953
34990,2017,toyota,tacoma,good,18093
15800,2016,honda,accord,excellent,68000
20999,2019,honda,accord,excellent,13671
28990,2013,toyota,tundra,good,23490
2900,2000,honda,accord,good,136000
27990,2019,toyota,tacoma,good,7607
27590,2016,toyota,tacoma,good,24849
6200,2003,toyota,tacoma,excellent,182000
28990,2014,toyota,tundra,good,36114
10900,2006,toyota,tundra,good,191500
28590,2017,toyota,tacoma,good,8194
40990,2017,toyota,tundra,good,40570
27590,2016,toyota,tacoma,good,24849
5000,2008,honda,accord,good,160000
6800,2010,honda,accord,good,155000
29990,2012,toyota,tundra,good,35474
24990,2017,toyota,tacoma,good,17970
31990,2012,toyota,tundra,good,24955
27990,2017,toyota,tacoma,good,12502
28990,2013,toyota,tundra,good,50979
23990,2017,toyota,tacoma,good,22239
34990,2017,toyota,tacoma,good,18093
3500,2002,honda,accord,excellent,230000
28990,2013,toyota,tundra,good,23490
7950,2003,toyota,tacoma,excellent,203000
2000,2004,honda,civic,good,220000
20590,2011,toyota,tacoma,good,47774
3495,2005,honda,accord,good,179000
34990,2017,toyota,4runner,good,23259
20990,2012,toyota,tundra,good,94943
5895,2001,toyota,4runner,excellent,171000
1400,2005,honda,civic,good,143000
6900,2012,subaru,outback,excellent,127000
16500,2005,toyota,tacoma,excellent,180000
2000,2004,toyota,tundra,excellent,124000
7000,2012,honda,accord,excellent,105000
2900,2004,honda,civic,excellent,113000
6300,2010,honda,accord,excellent,165000
29590,2016,toyota,tacoma,good,33290
1800,2002,honda,civic,excellent,190000
31990,2014,toyota,tundra,good,56023
28990,2017,toyota,tacoma,good,27378
3000,2005,honda,accord,excellent,178000
10999,2000,toyota,tacoma,excellent,182000
9200,2005,toyota,tundra,good,122000
6950,2006,toyota,rav4,excellent,100890
34990,2019,toyota,4runner,good,11314
6000,2009,honda,accord,excellent,149000
31990,2016,toyota,4runner,good,21066
10990,2012,honda,civic,good,83311
40990,2019,toyota,tundra,good,13869
15900,2010,toyota,4runner,excellent,160000
15950,2008,toyota,tundra,excellent,152000
20900,2018,honda,accord,excellent,9000
33990,2016,toyota,4runner,good,26416
27990,2013,toyota,tundra,good,70110
28590,2018,toyota,tacoma,good,17553
15800,2017,toyota,rav4,excellent,80000
28590,2017,toyota,tacoma,good,8194
15990,2014,honda,civic,good,17761
850,2006,honda,civic,fair,340000
29590,2016,toyota,tacoma,good,33290
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
15900,2012,subaru,wrx,good,109000
34990,2017,toyota,4runner,good,23259
38990,2017,toyota,tundra,good,19729
12500,2004,toyota,tundra,good,186000
2500,2001,honda,accord,good,191000
24990,2017,toyota,tacoma,good,17970
7500,2011,honda,accord,good,125000
11500,2013,honda,accord,excellent,95000
19990,2014,honda,civic,good,38224
37990,2019,toyota,4runner,good,11651
39990,2017,toyota,tundra,good,29178
27990,2017,toyota,tacoma,good,12502
27590,2014,toyota,tundra,good,82764
30990,2017,subaru,wrx,good,20012
26590,2019,toyota,tacoma,good,1197
41590,2019,toyota,4runner,good,16500
41590,2018,toyota,tundra,good,35336
28990,2013,toyota,tundra,good,23490
31990,2016,toyota,4runner,good,21066
12590,2012,honda,civic,good,60037
40990,2017,toyota,tundra,good,40570
29590,2016,toyota,tacoma,good,33290
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
30990,2017,subaru,wrx,good,20012
30990,2016,toyota,4runner,good,42068
38990,2017,toyota,tundra,good,19729
28990,2018,toyota,tacoma,good,12719
23990,2013,toyota,tacoma,good,58814
33990,2018,subaru,wrx,good,14629
43590,2019,toyota,4runner,good,19599
37990,2019,toyota,4runner,good,11651
39990,2017,toyota,tundra,good,29178
28990,2018,toyota,tacoma,good,17499
26590,2019,toyota,tacoma,good,1197
27590,2014,toyota,tundra,good,82764
35590,2018,toyota,4runner,good,21339
31590,2018,toyota,tacoma,good,23725
18990,2014,toyota,rav4,good,21230
21990,2012,toyota,tacoma,good,51707
29990,2012,toyota,tundra,good,35474
36590,2019,toyota,tundra,good,9358
11000,2006,toyota,tundra,excellent,174000
12000,2012,toyota,tacoma,excellent,150000
2650,2000,honda,accord,good,193000
8000,2010,honda,accord,excellent,111000
27990,2019,toyota,tacoma,good,4686
5495,2005,honda,accord,excellent,193534
27590,2016,toyota,tacoma,good,24849
28990,2013,toyota,tundra,good,23490
20237,2012,toyota,tundra,good,152745
5500,2001,toyota,tacoma,excellent,203000
7995,2009,honda,accord,excellent,161481
20990,2012,toyota,tundra,good,94943
1099,2005,honda,accord,good,215000
8500,2010,toyota,tacoma,good,115000
10000,2005,toyota,4runner,excellent,215000
20590,2011,toyota,tacoma,good,47774
3900,2007,honda,accord,good,192000
11999,2016,honda,civic,excellent,75
6885,2008,toyota,rav4,excellent,142000
9400,2009,toyota,tacoma,excellent,130000
22500,2014,toyota,tacoma,excellent,97600
11000,2006,toyota,tundra,excellent,173000
38990,2019,toyota,tundra,good,10617
13500,2012,toyota,tacoma,excellent,150000
14900,2008,toyota,tundra,good,133000
30990,2016,toyota,4runner,good,42068
28590,2019,toyota,tacoma,good,3906
3500,2001,honda,civic,excellent,189000
5650,2009,honda,accord,excellent,160000
11900,2013,honda,accord,excellent,124000
5995,2007,toyota,rav4,excellent,200000
34990,2017,toyota,4runner,good,23259
16590,2014,toyota,tacoma,good,101812
31990,2014,toyota,tundra,good,56023
4300,2005,honda,civic,excellent,131000
9900,2013,honda,civic,excellent,83000
5500,2010,honda,accord,good,205000
5700,2008,honda,accord,good,191000
4999,2006,honda,civic,good,174000
5999,2008,toyota,rav4,excellent,185000
4500,2001,toyota,tundra,good,235000
5000,2002,toyota,tundra,fair,111000
8750,2013,honda,civic,excellent,150000
25990,2017,toyota,rav4,good,48931
27990,2016,toyota,4runner,good,50910
27990,2019,toyota,tacoma,good,4686
12590,2012,honda,civic,good,60037
6500,2010,honda,accord,good,148000
5700,2008,honda,accord,good,191000
6450,2008,honda,civic,excellent,100000
35990,2018,honda,civic,good,28247
7300,2003,toyota,tacoma,good,260000
39590,2017,toyota,tundra,good,19725
500,2016,toyota,tacoma,good,123000
3800,2003,honda,accord,excellent,154000
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
7500,2012,honda,accord,good,233000
40990,2019,toyota,4runner,good,19599
40990,2017,toyota,tundra,good,40570
28590,2019,toyota,tacoma,good,7607
28990,2018,toyota,tacoma,good,12719
23990,2013,toyota,tacoma,good,58814
31990,2015,toyota,4runner,good,35097
29990,2014,toyota,4runner,good,61938
41590,2019,toyota,tundra,good,13869
27590,2016,toyota,tacoma,good,24849
28990,2013,toyota,tundra,good,50979
27590,2014,toyota,tundra,good,82764
26590,2019,toyota,tacoma,good,1197
15590,2014,honda,accord,good,100590
35590,2018,toyota,4runner,good,21339
43990,2019,toyota,tacoma,good,6653
41590,2018,toyota,tundra,good,35336
17590,2014,toyota,rav4,good,21230
28990,2013,toyota,tundra,good,23490
21990,2012,toyota,tacoma,good,51707
27990,2019,toyota,tacoma,good,7607
27590,2016,toyota,tacoma,good,24849
5999,2009,honda,accord,good,184000
20590,2011,toyota,tacoma,good,47774
16590,2014,toyota,tacoma,good,101812
29590,2016,toyota,tacoma,good,33290
40990,2019,toyota,tundra,good,13869
21000,2015,subaru,wrx,good,73000
28590,2017,toyota,tacoma,good,8194
12590,2012,honda,civic,good,60037
14500,2015,toyota,rav4,excellent,99445
38990,2017,toyota,tundra,good,19729
35990,2020,toyota,tundra,good,5248
12990,2009,subaru,forester,good,61416
34990,2018,toyota,tacoma,good,14808
21990,2014,subaru,wrx,good,34251
30990,2017,subaru,wrx,good,20012
19990,2014,honda,civic,good,38224
4500,2007,honda,accord,excellent,150000
28990,2014,toyota,tundra,good,36114
19990,2017,honda,accord,good,28953
11990,2009,subaru,forester,good,89644
26590,2017,toyota,tacoma,good,8264
15990,2011,subaru,wrx,good,76669
30990,2016,toyota,4runner,good,42068
15990,2014,honda,civic,good,17761
28990,2013,toyota,tundra,good,23490
38590,2017,toyota,tundra,good,28062
12590,2012,honda,accord,good,85747
39590,2017,toyota,tundra,good,19725
28590,2018,toyota,tacoma,good,17553
29990,2019,toyota,tacoma,good,6619
15500,2011,toyota,4runner,excellent,125000
27990,2013,toyota,tundra,good,70110
28590,2017,toyota,tacoma,good,8194
2500,2000,honda,accord,good,150
28990,2018,toyota,tacoma,good,12719
5495,2005,honda,accord,excellent,193534
23990,2013,toyota,tacoma,good,58814
40990,2017,toyota,tundra,good,40570
4800,2006,honda,accord,excellent,170000
27590,2016,toyota,tacoma,good,24849
27590,2014,toyota,tundra,good,82764
41590,2018,toyota,tundra,good,35336
15590,2014,honda,accord,good,100590
26590,2019,toyota,tacoma,good,1197
43990,2019,toyota,tacoma,good,6653
28990,2013,toyota,tundra,good,23490
30990,2016,toyota,4runner,good,42068
42990,2020,toyota,4runner,good,6134
27990,2019,toyota,tacoma,good,7607
2950,2001,subaru,forester,good,210000
27590,2016,toyota,tacoma,good,24849
28990,2018,toyota,tacoma,good,12719
15990,2015,honda,civic,good,56947
3200,2002,honda,accord,excellent,146000
28990,2013,toyota,tundra,good,23490
31590,2018,toyota,tacoma,good,23725
39590,2017,toyota,tundra,good,19725
29990,2019,toyota,tacoma,good,6619
28990,2018,toyota,tacoma,good,12719
28590,2017,toyota,tacoma,good,8194
40990,2017,toyota,tundra,good,40570
47990,2019,toyota,tundra,good,11648
8000,2006,toyota,4runner,good,115000
2500,2002,honda,accord,good,182000
3700,2004,honda,accord,good,189000
27590,2016,toyota,tacoma,good,24849
27590,2014,toyota,tundra,good,82764
23990,2013,toyota,tacoma,good,58814
4500,2005,subaru,forester,fair,87000
